"","seq_name","taxonomy_Kingdom","taxonomy_Supergroup","taxonomy_Division","taxonomy_Class","taxonomy_Order","taxonomy_Family","taxonomy_Genus","taxonomy_Species","confidence_Kingdom","confidence_Supergroup","confidence_Division","confidence_Class","confidence_Order","confidence_Family","confidence_Genus","confidence_Species"
"620","ASV_620","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",83.6280724164435,83.6280724164435,83.6280724164435,83.120664931205,81.6163316129814,63.5752244289985,63.5752244289985,63.5752244289985
"621","ASV_621","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",76.6538073016756,76.6538073016756,76.6538073016756,47.6246674506699,44.23297726726,44.23297726726,27.6272908487699,25.9746556394927
"622","ASV_622","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",76.4793621597356,76.4793621597356,76.4793621597356,54.4448636188573,42.439274384906,42.439274384906,42.439274384906,40.9481354004195
"623","ASV_623","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycetes","Pseudoplectania","Pseudoplectania_nigrella",68.9618093908786,68.9618093908786,68.9618093908786,35.9737447527303,35.9737447527303,22.8051562719143,17.3591982182227,17.3591982182227
"624","ASV_624","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Guignardia","Guignardia_vaccinii",82.2951634070406,82.2951634070406,82.2951634070406,69.2752920012532,69.2752920012532,64.2128669782723,6.33198360969919,5.58363296331566
"625","ASV_625","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",72.5454956563935,71.1765973473331,71.1765973473331,43.9255059684072,43.9255059684072,42.7212407350165,35.2794133257906,35.2794133257906
"626","ASV_626","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Pichia","Pichia_euphorbiiphila",86.1939256858133,86.1939256858133,86.1939256858133,85.386623493951,36.2925858462703,35.4171036710342,12.1816594097003,2.40283815992955
"627","ASV_627","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_sp.",97.8602501491783,97.8602501491783,97.8602501491783,97.8602501491783,97.8602501491783,97.8602501491783,95.2741388470126,80.9362544744505
"628","ASV_628","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Clavulina","Clavulina_cristata",94.0939102871181,94.0939102871181,94.0939102871181,94.0939102871181,94.0939102871181,94.0939102871181,27.3956058346991,27.3956058346991
"629","ASV_629","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",79.6582707199601,79.6582707199601,79.6582707199601,75.1643725754961,23.4132748105149,23.4132748105149,23.4132748105149,22.7795289513394
"630","ASV_630","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",76.706417320004,72.8509792433366,72.8509792433366,69.260659247279,56.9052416691333,53.9325655187309,44.6440778439138,44.6440778439138
"631","ASV_631","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_globosa",68.263246212267,67.8084820811844,67.8084820811844,64.976598391522,21.3108138914679,21.3108138914679,14.9518182973056,9.9658533358288
"632","ASV_632","Eukaryota","Opisthokonta","Fungi","Ascomycota","Taphrinomycotina","Taphrinomycetes","Taphrina","Taphrina_johansonii",71.1033797968321,70.097945205589,70.097945205589,69.496052063674,66.1672452882637,66.1672452882637,60.4421504460413,22.3201415822954
"633","ASV_633","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",81.5653316197268,80.2812681140943,80.2812681140943,76.4396901239228,76.4396901239228,75.792631489141,67.4416393059861,67.4416393059861
"634","ASV_634","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Isospora","Isospora_gryphoni",66.9020234747945,49.749662968386,49.749662968386,49.749662968386,49.749662968386,49.749662968386,5.98617928672328,5.33719980006236
"635","ASV_635","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",78.4256963606691,78.4256963606691,78.4256963606691,58.5377173132844,49.7754344808068,47.6918612274728,21.9906217104922,21.9906217104922
"636","ASV_636","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Ficus","Ficus_tikoua",76.0585593447829,72.1974951289384,72.1974951289384,72.1974951289384,72.1974951289384,72.1974951289384,20.1159858040444,12.9334129611676
"637","ASV_637","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Cladophialophora","Cladophialophora_sp.",77.8028862886144,77.8028862886144,77.8028862886144,77.8028862886144,76.9294104565038,20.979926806866,3.20582160452123,3.20582160452123
"638","ASV_638","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",66.061339861357,66.061339861357,66.061339861357,32.1728987199671,30.9252749754911,16.5209200249391,9.142231519947,5.64504454540794
"639","ASV_639","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Itersonilia","Itersonilia_perplexans",78.9440944359553,78.3242525367521,78.3242525367521,37.4599538950124,37.4599538950124,37.4599538950124,22.3554943401956,22.3554943401956
"640","ASV_640","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Claviceps","Claviceps_fusiformis",95.2947482273497,95.2947482273497,95.2947482273497,95.2947482273497,95.2947482273497,91.9282226863246,7.7790183510626,7.7790183510626
"641","ASV_641","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",68.8133370385738,68.8133370385738,68.8133370385738,68.8133370385738,65.0128534705164,33.9941337272337,33.9941337272337,33.9941337272337
"642","ASV_642","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Sandonidae_X","Sandonidae_X_sp.",73.512449760779,72.001256436576,72.001256436576,67.8598197970752,67.231675253024,62.1091090113678,24.4225203830967,24.4225203830967
"643","ASV_643","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Cryptococcus","Cryptococcus_ater",71.7064757635929,71.7064757635929,71.7064757635929,71.7064757635929,50.6016952007171,49.9234016492506,22.2042567181046,12.5261587784347
"644","ASV_644","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",79.184087194516,78.173513303775,78.173513303775,38.5568030822909,36.087457585421,30.8313987075871,10.6004140648111,10.6004140648111
"645","ASV_645","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Microbotryomycetes_X","Microbotryomycetes_X_sp.",71.0278086900447,70.3790392976117,70.3790392976117,34.7889738821586,33.2609026276255,19.9527337881426,6.07853850286011,6.07853850286011
"646","ASV_646","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gloeoporus","Gloeoporus_pannocinctus",88.3889979031535,88.3889979031535,88.3889979031535,87.6299741907711,87.6299741907711,84.8813523571018,25.8377729964257,25.8377729964257
"647","ASV_647","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Cordyceps","Cordyceps_sp.",93.8923712955876,93.8923712955876,93.8923712955876,93.8923712955876,93.8923712955876,49.9736114899992,12.3809369745399,7.49341317261844
"648","ASV_648","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Guignardia","Guignardia_vaccinii",84.5683485368566,83.7188487378427,83.7188487378427,77.6969501439352,76.9925862165769,58.897231799066,14.4059482349066,14.4059482349066
"649","ASV_649","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",78.0602601649817,78.0602601649817,78.0602601649817,72.1307029255103,72.1307029255103,38.9558343189391,13.4671822798317,9.53002429735459
"650","ASV_650","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Lopharia","Lopharia_mirabilis",99.1110192628027,99.1110192628027,99.1110192628027,99.1110192628027,99.1110192628027,99.1110192628027,47.664040285506,41.4209753497146
"651","ASV_651","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",78.953432029173,78.953432029173,78.953432029173,78.953432029173,75.1854194296986,42.7395842368973,39.4952930459687,18.4556945208435
"652","ASV_652","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",76.8174594848947,76.8174594848947,76.8174594848947,74.1775064964792,37.3492519576144,37.3492519576144,37.3492519576144,35.6211836338419
"653","ASV_653","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Exobasidiomycetes_X","Exobasidiomycetes_X_sp.",61.8223827331658,44.7632395976448,43.9343333067954,38.4354166146402,36.4697470283943,35.8956872305274,15.9662146684049,15.9662146684049
"654","ASV_654","Eukaryota","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_crassicauda",87.4619854588898,87.4619854588898,87.4619854588898,86.8542289191232,86.8542289191232,86.8542289191232,86.8542289191232,82.8292603680725
"655","ASV_655","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",82.1305416300939,82.1305416300939,82.1305416300939,75.9320751390148,75.9320751390148,51.7250419218619,51.7250419218619,51.7250419218619
"656","ASV_656","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",69.5132690675652,69.5132690675652,69.5132690675652,53.135164776238,53.135164776238,28.9952308246062,14.7671476732758,9.14871879508724
"657","ASV_657","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Tropaeolum","Tropaeolum_majus",95.1598223713938,95.1598223713938,95.1598223713938,95.1598223713938,95.1598223713938,95.1598223713938,30.9426021676723,30.9426021676723
"658","ASV_658","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",68.8242090310774,68.8242090310774,68.8242090310774,67.4835346759115,32.9442187402071,20.339061005557,20.339061005557,20.339061005557
"659","ASV_659","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",70.4344709663684,69.8035348887554,69.8035348887554,36.115362487432,31.6440964470098,31.1844438050215,8.95994316169238,8.95994316169238
"660","ASV_660","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Phlebia","Phlebia_radiata",98.8116105851628,98.8116105851628,98.8116105851628,97.9465765846935,97.2004407562306,97.2004407562306,71.4741334591857,38.9649462234301
"661","ASV_661","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Gloeoporus","Gloeoporus_pannocinctus",74.6252177737441,73.9997019365033,73.9997019365033,73.4045296440394,73.4045296440394,71.2909289781386,6.9363610457986,6.9363610457986
"662","ASV_662","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Floricola","Floricola_striata",69.1917178317403,69.1917178317403,69.1917178317403,47.4241420171575,47.4241420171575,38.8286214948291,15.4796236929066,15.4796236929066
"663","ASV_663","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_globosa",77.9062390392359,76.4359444812952,76.4359444812952,51.8910217200285,49.5578961403137,49.0752723884202,39.3596511862098,20.8268139518539
"664","ASV_664","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",59.3164696130014,36.1891852539512,35.8022939420862,35.8022939420862,35.8022939420862,35.8022939420862,12.6895952949243,3.64646848648307
"665","ASV_665","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",73.6295008769433,73.6295008769433,73.0073504728921,56.4535254784456,56.4535254784456,35.3944163309925,35.3944163309925,35.3944163309925
"666","ASV_666","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",82.2336185199179,82.2336185199179,82.2336185199179,66.6281533955319,65.1440314979607,61.8201977063081,53.1070552996249,11.4685216015123
"667","ASV_667","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Phialemonium","Phialemonium_dimorphosporum",100,100,100,100,100,97.2948110512036,47.9734502451955,25.5283046732248
"668","ASV_668","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Hydropisphaera","Hydropisphaera_erubescens",97.074052522635,97.074052522635,97.074052522635,97.074052522635,97.074052522635,97.074052522635,35.2250704188236,35.2250704188236
"669","ASV_669","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",73.6384137187053,73.6384137187053,73.6384137187053,19.7742320752809,19.7742320752809,9.81865238439184,9.81865238439184,9.81865238439184
"670","ASV_670","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Ophiognomonia","Ophiognomonia_clavigignenti-juglandacearum",66.1302756155976,66.1302756155976,66.1302756155976,36.5922332014157,36.5922332014157,28.7945637968134,15.1979692256337,15.1979692256337
"671","ASV_671","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Lichenomphalia","Lichenomphalia_umbellifera",86.3851091846386,86.3851091846386,86.3851091846386,86.3851091846386,86.3851091846386,86.3851091846386,9.65892859072451,9.65892859072451
"672","ASV_672","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Lentinula","Lentinula_edodes",77.5835584160286,77.5835584160286,76.9604614919347,56.8875908405491,56.1998370741671,56.1998370741671,21.1268512980307,13.0114502959046
"673","ASV_673","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",75.1367011767765,71.5370379134929,71.5370379134929,44.2585852652161,44.2585852652161,43.7062426404092,39.5335581554852,39.5335581554852
"674","ASV_674","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",68.5681119331571,67.4448214778521,67.4448214778521,65.7402681740163,41.4012291147439,26.8776893710758,26.1346469873218,26.1346469873218
"675","ASV_675","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Sporidiobolus","Sporidiobolus_pararoseus",71.6821567645065,71.6821567645065,71.6821567645065,46.4336262047518,46.4336262047518,21.798173026993,9.10453945900174,6.92306941758101
"676","ASV_676","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Simplicillium","Simplicillium_lamellicola",86.2154688559984,86.2154688559984,86.2154688559984,86.2154688559984,86.2154688559984,52.2191549541994,14.4506526228834,13.5423803732526
"677","ASV_677","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Simplicillium","Simplicillium_lamellicola",71.4918960907852,71.4918960907852,71.4918960907852,38.388436457296,37.7768234147658,33.4639176086639,10.8049098633963,10.8049098633963
"678","ASV_678","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_restricta",74.0981649938203,72.6597758519455,72.6597758519455,62.7591199993171,33.1417849261641,33.1417849261641,19.4065641028616,14.1393937390225
"679","ASV_679","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",77.6758467666187,77.6758467666187,77.6758467666187,76.8950688622954,76.2237378961396,47.8321857305693,13.877247280892,13.877247280892
"680","ASV_680","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_sp.",77.9725363078523,77.9725363078523,77.9725363078523,42.0638443921968,41.3351411547607,38.4222467479863,23.3323191630637,13.7732883329791
"681","ASV_681","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycotina_X","Pucciniomycotina_XX","Pucciniomycotina_XX_sp.",72.1469686153052,72.1469686153052,72.1469686153052,33.4888344095083,32.8029162141577,18.6184543403487,18.6184543403487,18.6184543403487
"682","ASV_682","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",84.3785648108121,84.3785648108121,84.3785648108121,75.4994604468837,75.4994604468837,74.918114083555,65.77437641218,65.77437641218
"683","ASV_683","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Burkholderia","Burkholderia_sp.",97.6265632210211,97.6265632210211,91.7278320882511,91.7278320882511,91.7278320882511,91.7278320882511,18.4140198527779,18.4140198527779
"684","ASV_684","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Lentinula","Lentinula_edodes",87.2414960237733,87.2414960237733,87.2414960237733,87.2414960237733,87.2414960237733,83.6620324428182,38.4789403778211,21.3808076022825
